delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
0.4,1000,exp,109,1,9,space,0.7185927,None,150,1,[1.9015022998210043],[1.9015075999777764],9,1,109,4,591.5814518,,591.5663471,591.5814518,592.5804261,592.5804261,592.5971153,593.3130168,space,0.7185927,None,593.3136074,593.7123313,594.0270179,594.0096493,594.0099086,594.0270179,594.0270179,594.0270179,595.9287471,150,1,[1.9015022998210043],[1.9015075999777764],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.1,1000,exp,110,2,9,space,0.3491056,None,200,1,[1.8343911000993103],[1.8343983001541346],9,2,110,6,595.9470557,,595.928903,595.9470557,596.9295586,596.9295586,596.9455662,597.2951043,space,0.3491056,None,597.295486,597.3959459,597.7097435,597.6930303,597.6932842,597.7097435,597.7097435,597.7097435,599.5443961,200,1,[1.8343911000993103],[1.8343983001541346],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.1,1000,exp,111,3,9,space,0.4021981,None,300,1,[3.9675525999628007],[3.9675626000389457],9,3,111,3,599.5596024,,599.5445707,599.5596024,600.5606546,600.5606546,600.5606546,600.9766053,space,0.4021981,None,600.9770849,601.0776312,601.3911117,601.378496,601.3787548,601.3911117,601.3911117,601.3911117,605.3589827,300,1,[3.9675525999628007],[3.9675626000389457],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.7,1000,exp,112,4,9,space,0.5517634,None,150,1,[1.7040447001345456],[1.7040503001771867],9,4,112,8,605.3739534,,605.3592346,605.3739534,606.3748373,606.3748373,606.3748373,606.9400905,space,0.5517634,None,606.9405396,607.6408563,607.954394,607.9404112,607.9406689,607.954394,607.954394,607.954394,609.6586495,150,1,[1.7040447001345456],[1.7040503001771867],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.1,1000,exp,113,5,9,space,1.5118225,None,320,1,[2.7849719000514597],[2.7849785001017153],9,5,113,9,609.6725242,,609.6588202,609.6725242,610.6720513,610.6720513,610.6720513,612.1886734,space,1.5118225,None,612.1890642,612.2879186,612.6026901,612.5866986,612.5869707,612.6026901,612.6026901,612.6026901,615.3879137,320,1,[2.7849719000514597],[2.7849785001017153],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.7,400,unexp,114,6,9,space,1.9278993,None,230,1,[2.2692650000099093],[2.269271499942988],9,6,114,2,615.4041678,,615.3880893,615.4041678,616.3867281,616.3867281,616.402362,618.3187346,space,1.9278993,None,618.3192442,619.0180278,619.3328241,619.3212024,619.3214902,619.3328241,619.3328241,619.3328241,621.6022999,230,1,[2.2692650000099093],[2.269271499942988],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.4,1000,exp,115,7,9,space,1.8848375,None,320,1,[2.1345047000795603],[2.134511400014162],9,7,115,7,621.6177897,,621.6024662,621.6177897,622.6178342,622.6178342,622.6178342,624.5161203,space,1.8848375,None,624.5165693,624.9164236,625.2305771,625.2094566,625.2097669,625.2305771,625.2305771,625.2305771,627.3653045,320,1,[2.1345047000795603],[2.134511400014162],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.7,1000,exp,116,8,9,space,0.7705161,None,700,1,[1.867884200066328],[1.867890200112015],9,8,116,5,627.3811666,,627.3654765,627.3811666,628.364253,628.364253,628.3810394,629.1474442,space,0.7705161,None,629.1478549,629.8468954,630.161549,630.1488797,630.1491416,630.161549,630.161549,630.161549,632.0296422,700,1,[1.867884200066328],[1.867890200112015],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.4,1000,exp,117,9,9,space,0.4294851,None,100,1,[4.749635700136423],[4.749641000060365],9,9,117,10,632.0468879,,632.0298046,632.0468879,633.0292766,633.0292766,633.0459949,633.4617843,space,0.4294851,None,633.4622653,633.8626887,634.1784633,634.1626476,634.1628838,634.1784633,634.1784633,634.1784633,638.9283017,100,1,[4.749635700136423],[4.749641000060365],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.7,1000,exp,118,10,9,space,1.2366646,None,800,1,[1.4195405999198556],[1.4195462998468429],9,10,118,11,638.9440711,,638.9284659,638.9440711,639.942051,639.942051,639.942051,641.1924094,space,1.2366646,None,641.1928112,641.8916183,642.2069212,642.1888083,642.1890807,642.2069212,642.2069212,642.2069212,643.6266743,800,1,[1.4195405999198556],[1.4195462998468429],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.1,400,unexp,119,11,9,space,0.3700834,None,100,1,[2.2686646000947803],[2.2686736001633108],9,11,119,0,643.6407868,,643.6268483,643.6407868,644.6405698,644.6405698,644.6405698,645.0234898,space,0.3700834,None,645.0238723,645.1235481,645.4384272,645.4198966,645.4201718,645.4384272,645.4384272,645.4384272,647.7073845,100,1,[2.2686646000947803],[2.2686736001633108],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
